     time (s)       traj1:dt1e-7     traj2:dt1e-7     traj3:dt1e-8    traj4:dt1e-8
   2.8340000e-03   2.7497553e+01   2.7035928e+01   2.7449686e+01   2.8942308e+01
   2.8360000e-03   2.7497553e+01   2.6134731e+01   2.7449686e+01   2.8942308e+01
   2.8380000e-03   2.7497553e+01   2.6134731e+01   2.7449686e+01   2.7977564e+01
   2.8400000e-03   2.7497553e+01   2.6134731e+01   2.8396226e+01   2.7977564e+01
   2.8420000e-03   2.7497553e+01   2.6134731e+01   2.8396226e+01   2.7977564e+01
   2.8440000e-03   2.7497553e+01   2.6134731e+01   2.7449686e+01   2.7977564e+01
   2.8460000e-03   2.7497553e+01   2.6134731e+01   2.7449686e+01   2.7977564e+01
   2.8480000e-03   2.7497553e+01   2.6134731e+01   2.7449686e+01   2.7977564e+01
   2.8500000e-03   2.7497553e+01   2.6134731e+01   2.7449686e+01   2.7977564e+01
   2.8520000e-03   2.7497553e+01   2.6134731e+01   2.7449686e+01   2.7012821e+01
   2.8540000e-03   2.7497553e+01   2.6134731e+01   2.7449686e+01   2.7012821e+01
   2.8560000e-03   2.7497553e+01   2.7035928e+01   2.7449686e+01   2.7012821e+01
   2.8580000e-03   2.7497553e+01   2.7937126e+01   2.7449686e+01   2.7012821e+01
   2.8600000e-03   2.7497553e+01   2.7937126e+01   2.7449686e+01   2.7012821e+01
   2.8620000e-03   2.9461664e+01   2.7937126e+01   2.7449686e+01   2.7012821e+01
   2.8640000e-03   2.9461664e+01   2.7937126e+01   2.7449686e+01   2.7012821e+01
   2.8660000e-03   2.9461664e+01   2.7937126e+01   2.7449686e+01   2.7012821e+01
   2.8680000e-03   2.9461664e+01   2.7937126e+01   2.7449686e+01   2.7012821e+01
   2.8700000e-03   2.9461664e+01   2.7937126e+01   2.7449686e+01   2.6048077e+01
   2.8720000e-03   2.9461664e+01   2.7937126e+01   2.7449686e+01   2.6048077e+01
   2.8740000e-03   2.9461664e+01   2.7937126e+01   2.7449686e+01   2.6048077e+01
   2.8760000e-03   2.9461664e+01   2.7937126e+01   2.7449686e+01   2.6048077e+01
   2.8780000e-03   2.9461664e+01   2.7937126e+01   2.7449686e+01   2.6048077e+01
   2.8800000e-03   2.9461664e+01   2.7937126e+01   2.6503145e+01   2.6048077e+01
   2.8820000e-03   2.9461664e+01   2.7937126e+01   2.6503145e+01   2.7012821e+01
   2.8840000e-03   2.9461664e+01   2.7937126e+01   2.6503145e+01   2.7012821e+01
   2.8860000e-03   2.9461664e+01   2.7937126e+01   2.6503145e+01   2.7012821e+01
   2.8880000e-03   2.9461664e+01   2.7937126e+01   2.6503145e+01   2.7012821e+01
   2.8900000e-03   2.9461664e+01   2.7937126e+01   2.6503145e+01   2.7012821e+01
   2.8920000e-03   2.9461664e+01   2.7937126e+01   2.6503145e+01   2.6048077e+01
   2.8940000e-03   2.9461664e+01   2.7937126e+01   2.6503145e+01   2.6048077e+01
   2.8960000e-03   2.9461664e+01   2.7937126e+01   2.6503145e+01   2.6048077e+01
   2.8980000e-03   2.9461664e+01   2.7937126e+01   2.6503145e+01   2.6048077e+01
   2.9000000e-03   2.9461664e+01   2.7937126e+01   2.6503145e+01   2.6048077e+01
   2.9020000e-03   2.9461664e+01   2.7937126e+01   2.6503145e+01   2.6048077e+01
   2.9040000e-03   2.9461664e+01   2.7937126e+01   2.6503145e+01   2.6048077e+01
   2.9060000e-03   2.9461664e+01   2.7035928e+01   2.6503145e+01   2.6048077e+01
   2.9080000e-03   2.9461664e+01   2.7035928e+01   2.7449686e+01   2.7012821e+01
   2.9100000e-03   2.9461664e+01   2.7035928e+01   2.7449686e+01   2.7012821e+01
   2.9120000e-03   2.9461664e+01   2.7035928e+01   2.6503145e+01   2.7012821e+01
   2.9140000e-03   3.0443719e+01   2.7035928e+01   2.6503145e+01   2.6048077e+01
   2.9160000e-03   3.0443719e+01   2.7035928e+01   2.6503145e+01   2.6048077e+01
   2.9180000e-03   3.0443719e+01   2.7035928e+01   2.6503145e+01   2.6048077e+01
   2.9200000e-03   3.0443719e+01   2.7035928e+01   2.7449686e+01   2.6048077e+01
   2.9220000e-03   3.0443719e+01   2.7035928e+01   2.7449686e+01   2.6048077e+01
   2.9240000e-03   3.0443719e+01   2.7035928e+01   2.7449686e+01   2.6048077e+01
   2.9260000e-03   3.0443719e+01   2.7035928e+01   2.6503145e+01   2.6048077e+01
   2.9280000e-03   3.0443719e+01   2.7035928e+01   2.6503145e+01   2.6048077e+01
   2.9300000e-03   3.0443719e+01   2.7035928e+01   2.6503145e+01   2.6048077e+01
   2.9320000e-03   3.0443719e+01   2.7035928e+01   2.6503145e+01   2.6048077e+01
   2.9340000e-03   3.0443719e+01   2.7035928e+01   2.6503145e+01   2.6048077e+01
   2.9360000e-03   3.0443719e+01   2.7035928e+01   2.6503145e+01   2.6048077e+01
   2.9380000e-03   3.0443719e+01   2.7035928e+01   2.6503145e+01   2.6048077e+01
   2.9400000e-03   3.0443719e+01   2.7035928e+01   2.6503145e+01   2.7012821e+01
   2.9420000e-03   3.0443719e+01   2.7035928e+01   2.6503145e+01   2.7012821e+01
   2.9440000e-03   3.0443719e+01   2.6134731e+01   2.6503145e+01   2.7012821e+01
   2.9460000e-03   3.0443719e+01   2.6134731e+01   2.6503145e+01   2.7012821e+01
   2.9480000e-03   3.0443719e+01   2.6134731e+01   2.6503145e+01   2.7012821e+01
   2.9500000e-03   2.9461664e+01   2.6134731e+01   2.6503145e+01   2.7012821e+01
   2.9520000e-03   2.9461664e+01   2.6134731e+01   2.6503145e+01   2.7012821e+01
   2.9540000e-03   2.9461664e+01   2.6134731e+01   2.6503145e+01   2.7012821e+01
   2.9560000e-03   2.9461664e+01   2.6134731e+01   2.6503145e+01   2.7012821e+01
   2.9580000e-03   2.9461664e+01   2.6134731e+01   2.6503145e+01   2.7012821e+01
   2.9600000e-03   2.9461664e+01   2.7035928e+01   2.6503145e+01   2.7012821e+01
   2.9620000e-03   3.0443719e+01   2.7035928e+01   2.6503145e+01   2.7012821e+01
   2.9640000e-03   2.9461664e+01   2.7035928e+01   2.7449686e+01   2.7977564e+01
   2.9660000e-03   2.9461664e+01   2.7035928e+01   2.7449686e+01   2.7977564e+01
   2.9680000e-03   2.9461664e+01   2.7035928e+01   2.7449686e+01   2.7977564e+01
   2.9700000e-03   2.9461664e+01   2.7937126e+01   2.7449686e+01   2.7977564e+01
   2.9720000e-03   2.9461664e+01   2.7937126e+01   2.7449686e+01   2.7977564e+01
   2.9740000e-03   2.9461664e+01   2.8838323e+01   2.7449686e+01   2.7977564e+01
   2.9760000e-03   2.9461664e+01   2.8838323e+01   2.7449686e+01   2.7977564e+01
   2.9780000e-03   2.9461664e+01   2.8838323e+01   2.7449686e+01   2.7977564e+01
   2.9800000e-03   2.9461664e+01   2.7937126e+01   2.8396226e+01   2.7977564e+01
   2.9820000e-03   2.9461664e+01   2.7937126e+01   2.8396226e+01   2.7977564e+01
   2.9840000e-03   2.9461664e+01   2.7937126e+01   2.8396226e+01   2.7977564e+01
   2.9860000e-03   2.9461664e+01   2.7937126e+01   2.8396226e+01   2.7977564e+01
   2.9880000e-03   2.9461664e+01   2.7937126e+01   2.8396226e+01   2.7977564e+01
   2.9900000e-03   2.8479608e+01   2.7937126e+01   2.8396226e+01   2.7977564e+01
   2.9920000e-03   2.6515498e+01   2.7937126e+01   2.8396226e+01   2.7012821e+01
   2.9940000e-03   2.6515498e+01   2.7937126e+01   2.8396226e+01   2.7012821e+01
   2.9960000e-03   2.6515498e+01   2.7937126e+01   2.9342767e+01   2.7012821e+01
   2.9980000e-03   2.6515498e+01   2.8838323e+01   2.9342767e+01   2.7012821e+01
   3.0000000e-03   2.6515498e+01   2.8838323e+01   2.9342767e+01   2.7012821e+01
   3.0020000e-03   2.6515498e+01   2.8838323e+01   2.9342767e+01   2.7012821e+01
   3.0040000e-03   2.6515498e+01   2.8838323e+01   2.9342767e+01   2.7977564e+01
   3.0060000e-03   2.6515498e+01   2.7937126e+01   2.9342767e+01   2.7977564e+01
   3.0080000e-03   2.6515498e+01   2.7937126e+01   2.9342767e+01   2.7977564e+01
   3.0100000e-03   2.7497553e+01   2.7937126e+01   2.9342767e+01   2.7977564e+01
   3.0120000e-03   2.7497553e+01   2.7937126e+01   2.9342767e+01   2.7977564e+01
   3.0140000e-03   2.7497553e+01   2.7937126e+01   2.9342767e+01   2.7977564e+01
   3.0160000e-03   2.7497553e+01   2.7937126e+01   3.0289308e+01   2.7977564e+01
   3.0180000e-03   2.7497553e+01   2.7937126e+01   3.0289308e+01   2.7977564e+01
   3.0200000e-03   2.7497553e+01   2.7937126e+01   3.0289308e+01   2.7977564e+01
   3.0220000e-03   2.7497553e+01   2.7937126e+01   3.0289308e+01   2.7977564e+01
   3.0240000e-03   2.7497553e+01   2.7937126e+01   3.0289308e+01   2.7977564e+01
   3.0260000e-03   2.7497553e+01   2.7035928e+01   3.0289308e+01   2.7977564e+01
   3.0280000e-03   2.7497553e+01   2.6134731e+01   3.0289308e+01   2.8942308e+01
   3.0300000e-03   2.6515498e+01   2.6134731e+01   3.0289308e+01   2.8942308e+01
   3.0320000e-03   2.7497553e+01   2.6134731e+01   3.0289308e+01   2.8942308e+01
   3.0340000e-03   2.8479608e+01   2.6134731e+01   3.0289308e+01   2.8942308e+01
   3.0360000e-03   2.8479608e+01   2.6134731e+01   3.0289308e+01   2.7977564e+01
   3.0380000e-03   2.7497553e+01   2.6134731e+01   3.0289308e+01   2.7977564e+01
   3.0400000e-03   2.6515498e+01   2.6134731e+01   3.0289308e+01   2.7977564e+01
   3.0420000e-03   2.6515498e+01   2.6134731e+01   3.0289308e+01   2.7977564e+01
   3.0440000e-03   2.6515498e+01   2.6134731e+01   3.0289308e+01   2.7977564e+01
   3.0460000e-03   2.6515498e+01   2.6134731e+01   3.0289308e+01   2.7012821e+01
   3.0480000e-03   2.6515498e+01   2.5233533e+01   3.0289308e+01   2.7012821e+01
   3.0500000e-03   2.6515498e+01   2.5233533e+01   3.0289308e+01   2.7012821e+01
   3.0520000e-03   2.5533442e+01   2.5233533e+01   3.0289308e+01   2.7012821e+01
   3.0540000e-03   2.5533442e+01   2.5233533e+01   3.0289308e+01   2.7012821e+01
   3.0560000e-03   2.5533442e+01   2.5233533e+01   3.0289308e+01   2.7012821e+01
   3.0580000e-03   2.5533442e+01   2.5233533e+01   2.9342767e+01   2.7012821e+01
   3.0600000e-03   2.6515498e+01   2.5233533e+01   3.0289308e+01   2.7012821e+01
   3.0620000e-03   2.6515498e+01   2.5233533e+01   3.0289308e+01   2.7012821e+01
   3.0640000e-03   2.6515498e+01   2.5233533e+01   3.0289308e+01   2.7977564e+01
   3.0660000e-03   2.6515498e+01   2.5233533e+01   2.9342767e+01   2.7977564e+01
   3.0680000e-03   2.6515498e+01   2.5233533e+01   2.9342767e+01   2.7977564e+01
   3.0700000e-03   2.5533442e+01   2.5233533e+01   2.9342767e+01   2.7977564e+01
   3.0720000e-03   2.5533442e+01   2.5233533e+01   2.9342767e+01   2.7977564e+01
   3.0740000e-03   2.5533442e+01   2.5233533e+01   2.9342767e+01   2.7977564e+01
   3.0760000e-03   2.5533442e+01   2.5233533e+01   2.9342767e+01   2.7012821e+01
   3.0780000e-03   2.5533442e+01   2.4332335e+01   2.8396226e+01   2.7012821e+01
   3.0800000e-03   2.5533442e+01   2.4332335e+01   2.8396226e+01   2.7012821e+01
   3.0820000e-03   2.5533442e+01   2.4332335e+01   2.8396226e+01   2.7012821e+01
   3.0840000e-03   2.5533442e+01   2.4332335e+01   2.8396226e+01   2.6048077e+01
   3.0860000e-03   2.5533442e+01   2.4332335e+01   2.8396226e+01   2.4118590e+01
   3.0880000e-03   2.6515498e+01   2.4332335e+01   2.8396226e+01   2.4118590e+01
   3.0900000e-03   2.6515498e+01   2.5233533e+01   2.8396226e+01   2.4118590e+01
   3.0920000e-03   2.7497553e+01   2.4332335e+01   2.8396226e+01   2.3153846e+01
   3.0940000e-03   2.7497553e+01   2.4332335e+01   2.8396226e+01   2.3153846e+01
   3.0960000e-03   2.7497553e+01   2.4332335e+01   2.7449686e+01   2.3153846e+01
   3.0980000e-03   2.6515498e+01   2.4332335e+01   2.6503145e+01   2.3153846e+01
   3.1000000e-03   2.6515498e+01   2.4332335e+01   2.6503145e+01   2.4118590e+01
   3.1020000e-03   2.6515498e+01   2.5233533e+01   2.6503145e+01   2.4118590e+01
   3.1040000e-03   2.6515498e+01   2.5233533e+01   2.6503145e+01   2.4118590e+01
   3.1060000e-03   2.5533442e+01   2.5233533e+01   2.6503145e+01   2.3153846e+01
   3.1080000e-03   2.5533442e+01   2.5233533e+01   2.6503145e+01   2.3153846e+01
   3.1100000e-03   2.5533442e+01   2.5233533e+01   2.6503145e+01   2.3153846e+01
   3.1120000e-03   2.5533442e+01   2.5233533e+01   2.6503145e+01   2.3153846e+01
   3.1140000e-03   2.6515498e+01   2.4332335e+01   2.5556604e+01   2.3153846e+01
   3.1160000e-03   2.6515498e+01   2.4332335e+01   2.5556604e+01   2.3153846e+01
   3.1180000e-03   2.6515498e+01   2.5233533e+01   2.5556604e+01   2.2189103e+01
   3.1200000e-03   2.6515498e+01   2.5233533e+01   2.5556604e+01   2.2189103e+01
   3.1220000e-03   2.6515498e+01   2.4332335e+01   2.5556604e+01   2.2189103e+01
   3.1240000e-03   2.5533442e+01   2.4332335e+01   2.5556604e+01   2.1224359e+01
   3.1260000e-03   2.5533442e+01   2.4332335e+01   2.5556604e+01   2.1224359e+01
   3.1280000e-03   2.5533442e+01   2.4332335e+01   2.5556604e+01   2.1224359e+01
   3.1300000e-03   2.5533442e+01   2.4332335e+01   2.5556604e+01   2.1224359e+01
   3.1320000e-03   2.5533442e+01   2.4332335e+01   2.5556604e+01   2.1224359e+01
   3.1340000e-03   2.5533442e+01   2.5233533e+01   2.5556604e+01   2.1224359e+01
   3.1360000e-03   2.5533442e+01   2.5233533e+01   2.5556604e+01   2.1224359e+01
   3.1380000e-03   2.5533442e+01   2.5233533e+01   2.5556604e+01   2.1224359e+01
   3.1400000e-03   2.5533442e+01   2.5233533e+01   2.5556604e+01   2.1224359e+01
   3.1420000e-03   2.5533442e+01   2.5233533e+01   2.5556604e+01   2.1224359e+01
   3.1440000e-03   2.5533442e+01   2.5233533e+01   2.6503145e+01   2.0259615e+01
   3.1460000e-03   2.5533442e+01   2.5233533e+01   2.6503145e+01   2.0259615e+01
   3.1480000e-03   2.5533442e+01   2.5233533e+01   2.6503145e+01   2.0259615e+01
   3.1500000e-03   2.5533442e+01   2.5233533e+01   2.6503145e+01   2.0259615e+01
   3.1520000e-03   2.5533442e+01   2.5233533e+01   2.5556604e+01   2.0259615e+01
   3.1540000e-03   2.4551387e+01   2.5233533e+01   2.5556604e+01   2.0259615e+01
   3.1560000e-03   2.3569331e+01   2.5233533e+01   2.5556604e+01   2.0259615e+01
   3.1580000e-03   2.3569331e+01   2.5233533e+01   2.5556604e+01   2.0259615e+01
   3.1600000e-03   2.3569331e+01   2.5233533e+01   2.5556604e+01   2.0259615e+01
   3.1620000e-03   2.3569331e+01   2.5233533e+01   2.5556604e+01   2.0259615e+01
   3.1640000e-03   2.3569331e+01   2.5233533e+01   2.5556604e+01   2.0259615e+01
   3.1660000e-03   2.3569331e+01   2.5233533e+01   2.5556604e+01   2.0259615e+01
   3.1680000e-03   2.3569331e+01   2.5233533e+01   2.6503145e+01   2.0259615e+01
   3.1700000e-03   2.3569331e+01   2.5233533e+01   2.6503145e+01   2.0259615e+01
   3.1720000e-03   2.3569331e+01   2.5233533e+01   2.6503145e+01   2.0259615e+01
   3.1740000e-03   2.3569331e+01   2.5233533e+01   2.7449686e+01   2.0259615e+01
   3.1760000e-03   2.3569331e+01   2.5233533e+01   2.7449686e+01   2.0259615e+01
   3.1780000e-03   2.1605220e+01   2.5233533e+01   2.7449686e+01   2.0259615e+01
   3.1800000e-03   2.1605220e+01   2.5233533e+01   2.7449686e+01   2.0259615e+01
   3.1820000e-03   2.1605220e+01   2.5233533e+01   2.7449686e+01   2.0259615e+01
   3.1840000e-03   2.1605220e+01   2.5233533e+01   2.7449686e+01   2.0259615e+01
   3.1860000e-03   2.1605220e+01   2.5233533e+01   2.7449686e+01   1.9294872e+01
   3.1880000e-03   2.1605220e+01   2.5233533e+01   2.7449686e+01   1.8330128e+01
   3.1900000e-03   2.1605220e+01   2.5233533e+01   2.7449686e+01   1.8330128e+01
   3.1920000e-03   2.1605220e+01   2.5233533e+01   2.7449686e+01   1.8330128e+01
   3.1940000e-03   2.1605220e+01   2.5233533e+01   2.7449686e+01   1.7365385e+01
   3.1960000e-03   2.1605220e+01   2.5233533e+01   2.7449686e+01   1.7365385e+01
   3.1980000e-03   2.1605220e+01   2.5233533e+01   2.7449686e+01   1.7365385e+01
   3.2000000e-03   2.1605220e+01   2.5233533e+01   2.7449686e+01   1.7365385e+01
   3.2020000e-03   2.1605220e+01   2.6134731e+01   2.7449686e+01   1.6400641e+01
   3.2040000e-03   2.1605220e+01   2.6134731e+01   2.7449686e+01   1.6400641e+01
   3.2060000e-03   2.1605220e+01   2.6134731e+01   2.7449686e+01   1.6400641e+01
   3.2080000e-03   2.1605220e+01   2.6134731e+01   2.7449686e+01   1.6400641e+01
   3.2100000e-03   2.2587276e+01   2.7035928e+01   2.8396226e+01   1.6400641e+01
   3.2120000e-03   2.2587276e+01   2.7035928e+01   2.8396226e+01   1.5435897e+01
   3.2140000e-03   2.2587276e+01   2.7937126e+01   2.8396226e+01   1.5435897e+01
   3.2160000e-03   2.2587276e+01   2.7937126e+01   2.8396226e+01   1.5435897e+01
   3.2180000e-03   2.2587276e+01   2.7937126e+01   2.8396226e+01   1.5435897e+01
   3.2200000e-03   2.2587276e+01   2.7937126e+01   2.8396226e+01   1.5435897e+01
   3.2220000e-03   2.2587276e+01   2.7937126e+01   2.8396226e+01   1.6400641e+01
   3.2240000e-03   2.2587276e+01   2.7937126e+01   2.8396226e+01   1.6400641e+01
   3.2260000e-03   2.2587276e+01   2.7937126e+01   2.8396226e+01   1.4471154e+01
   3.2280000e-03   2.2587276e+01   2.7937126e+01   2.8396226e+01   1.4471154e+01
   3.2300000e-03   2.2587276e+01   2.7937126e+01   2.8396226e+01   1.4471154e+01
   3.2320000e-03   2.2587276e+01   2.7937126e+01   2.8396226e+01   1.3506410e+01
   3.2340000e-03   2.2587276e+01   2.7937126e+01   2.8396226e+01   1.3506410e+01
   3.2360000e-03   2.2587276e+01   2.7937126e+01   2.8396226e+01   1.3506410e+01
   3.2380000e-03   2.2587276e+01   2.7937126e+01   2.8396226e+01   1.3506410e+01
   3.2400000e-03   2.1605220e+01   2.7937126e+01   2.8396226e+01   1.3506410e+01
   3.2420000e-03   2.1605220e+01   2.7035928e+01   2.8396226e+01   1.3506410e+01
   3.2440000e-03   2.1605220e+01   2.7035928e+01   2.8396226e+01   1.3506410e+01
   3.2460000e-03   2.1605220e+01   2.7035928e+01   2.8396226e+01   1.3506410e+01
   3.2480000e-03   2.1605220e+01   2.7035928e+01   2.7449686e+01   1.3506410e+01
   3.2500000e-03   2.1605220e+01   2.7035928e+01   2.7449686e+01   1.3506410e+01
   3.2520000e-03   2.1605220e+01   2.7035928e+01   2.7449686e+01   1.3506410e+01
   3.2540000e-03   2.0623165e+01   2.7035928e+01   2.7449686e+01   1.4471154e+01
   3.2560000e-03   2.0623165e+01   2.7035928e+01   2.7449686e+01   1.4471154e+01
   3.2580000e-03   2.0623165e+01   2.7035928e+01   2.7449686e+01   1.4471154e+01
   3.2600000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.4471154e+01
   3.2620000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.4471154e+01
   3.2640000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.4471154e+01
   3.2660000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.4471154e+01
   3.2680000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.4471154e+01
   3.2700000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.4471154e+01
   3.2720000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.4471154e+01
   3.2740000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.4471154e+01
   3.2760000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.4471154e+01
   3.2780000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.4471154e+01
   3.2800000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.4471154e+01
   3.2820000e-03   2.0623165e+01   2.7035928e+01   2.7449686e+01   1.4471154e+01
   3.2840000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.4471154e+01
   3.2860000e-03   2.0623165e+01   2.7937126e+01   2.8396226e+01   1.5435897e+01
   3.2880000e-03   2.0623165e+01   2.7937126e+01   2.8396226e+01   1.5435897e+01
   3.2900000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.5435897e+01
   3.2920000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.5435897e+01
   3.2940000e-03   2.0623165e+01   2.7035928e+01   2.8396226e+01   1.7365385e+01
   3.2960000e-03   2.0623165e+01   2.7035928e+01   2.7449686e+01   1.6400641e+01
   3.2980000e-03   2.0623165e+01   2.7035928e+01   2.7449686e+01   1.7365385e+01
   3.3000000e-03   2.1605220e+01   2.6134731e+01   2.7449686e+01   1.7365385e+01
   3.3020000e-03   2.1605220e+01   2.6134731e+01   2.7449686e+01   1.6400641e+01
   3.3040000e-03   2.1605220e+01   2.6134731e+01   2.5556604e+01   1.6400641e+01
   3.3060000e-03   2.1605220e+01   2.5233533e+01   2.5556604e+01   1.6400641e+01
   3.3080000e-03   2.1605220e+01   2.5233533e+01   2.5556604e+01   1.6400641e+01
   3.3100000e-03   2.1605220e+01   2.5233533e+01   2.5556604e+01   1.6400641e+01
   3.3120000e-03   2.1605220e+01   2.5233533e+01   2.5556604e+01   1.6400641e+01
   3.3140000e-03   2.1605220e+01   2.4332335e+01   2.5556604e+01   1.6400641e+01
   3.3160000e-03   2.1605220e+01   2.4332335e+01   2.5556604e+01   1.6400641e+01
   3.3180000e-03   2.2587276e+01   2.4332335e+01   2.5556604e+01   1.6400641e+01
   3.3200000e-03   2.2587276e+01   2.4332335e+01   2.4610063e+01   1.6400641e+01
   3.3220000e-03   2.1605220e+01   2.4332335e+01   2.5556604e+01   1.6400641e+01
   3.3240000e-03   2.1605220e+01   2.4332335e+01   2.5556604e+01   1.6400641e+01
   3.3260000e-03   2.1605220e+01   2.4332335e+01   2.5556604e+01   1.6400641e+01
   3.3280000e-03   2.1605220e+01   2.4332335e+01   2.5556604e+01   1.6400641e+01
   3.3300000e-03   2.2587276e+01   2.4332335e+01   2.5556604e+01   1.6400641e+01
   3.3320000e-03   2.1605220e+01   2.4332335e+01   2.5556604e+01   1.6400641e+01
   3.3340000e-03   2.1605220e+01   2.4332335e+01   2.6503145e+01   1.7365385e+01
   3.3360000e-03   2.1605220e+01   2.5233533e+01   2.6503145e+01   1.7365385e+01
   3.3380000e-03   2.1605220e+01   2.5233533e+01   2.5556604e+01   1.7365385e+01
