time (s)        Na         STDEV
   5.4875000e-06   1.9367089e+00   1.3429949e+00
   5.4880000e-06   1.9367089e+00   1.3429949e+00
   5.4885000e-06   1.9367089e+00   1.3429949e+00
   5.4890000e-06   1.9367089e+00   1.3429949e+00
   5.4895000e-06   1.9367089e+00   1.3429949e+00
   5.4900000e-06   1.9367089e+00   1.3429949e+00
   5.4905000e-06   1.9367089e+00   1.3429949e+00
   5.4910000e-06   1.9240506e+00   1.3565808e+00
   5.4915000e-06   1.9240506e+00   1.3565808e+00
   5.4920000e-06   1.9240506e+00   1.3565808e+00
   5.4925000e-06   1.9240506e+00   1.3565808e+00
   5.4930000e-06   1.9240506e+00   1.3565808e+00
   5.4935000e-06   1.9240506e+00   1.3565808e+00
   5.4940000e-06   1.9240506e+00   1.3565808e+00
   5.4945000e-06   1.9240506e+00   1.3565808e+00
   5.4950000e-06   1.9240506e+00   1.3565808e+00
   5.4955000e-06   1.9240506e+00   1.3565808e+00
   5.4960000e-06   1.9240506e+00   1.3565808e+00
   5.4965000e-06   1.9240506e+00   1.3565808e+00
   5.4970000e-06   1.9240506e+00   1.3565808e+00
   5.4975000e-06   1.9240506e+00   1.3565808e+00
   5.4980000e-06   1.9240506e+00   1.3565808e+00
   5.4985000e-06   1.9240506e+00   1.3565808e+00
   5.4990000e-06   1.9240506e+00   1.3565808e+00
   5.4995000e-06   1.9240506e+00   1.3565808e+00
   5.5000000e-06   1.9240506e+00   1.3565808e+00
   5.5005000e-06   1.9240506e+00   1.3565808e+00
   5.5010000e-06   1.9240506e+00   1.3565808e+00
   5.5015000e-06   1.9240506e+00   1.3565808e+00
   5.5020000e-06   1.9240506e+00   1.3565808e+00
   5.5025000e-06   1.9240506e+00   1.3565808e+00
   5.5030000e-06   1.9240506e+00   1.3565808e+00
   5.5035000e-06   1.9240506e+00   1.3565808e+00
   5.5040000e-06   1.9240506e+00   1.3565808e+00
   5.5045000e-06   1.9240506e+00   1.3565808e+00
   5.5050000e-06   1.9240506e+00   1.3565808e+00
   5.5055000e-06   1.9240506e+00   1.3565808e+00
   5.5060000e-06   1.9240506e+00   1.3565808e+00
   5.5065000e-06   1.9240506e+00   1.3565808e+00
   5.5070000e-06   1.9113924e+00   1.3222928e+00
   5.5075000e-06   1.9113924e+00   1.3222928e+00
   5.5080000e-06   1.9113924e+00   1.3222928e+00
   5.5085000e-06   1.9113924e+00   1.3222928e+00
   5.5090000e-06   1.9113924e+00   1.3222928e+00
   5.5095000e-06   1.9113924e+00   1.3222928e+00
   5.5100000e-06   1.9113924e+00   1.3222928e+00
   5.5105000e-06   1.9113924e+00   1.3222928e+00
   5.5110000e-06   1.9113924e+00   1.3222928e+00
   5.5115000e-06   1.8987342e+00   1.3262144e+00
   5.5120000e-06   1.8987342e+00   1.3262144e+00
   5.5125000e-06   1.8987342e+00   1.3262144e+00
   5.5130000e-06   1.8987342e+00   1.3262144e+00
   5.5135000e-06   1.8987342e+00   1.3262144e+00
   5.5140000e-06   1.8987342e+00   1.3262144e+00
   5.5145000e-06   1.8860759e+00   1.3203277e+00
   5.5150000e-06   1.8860759e+00   1.3203277e+00
   5.5155000e-06   1.8860759e+00   1.3203277e+00
   5.5160000e-06   1.8860759e+00   1.3203277e+00
   5.5165000e-06   1.8860759e+00   1.3203277e+00
   5.5170000e-06   1.8860759e+00   1.3203277e+00
   5.5175000e-06   1.8860759e+00   1.3203277e+00
   5.5180000e-06   1.8860759e+00   1.3203277e+00
   5.5185000e-06   1.8860759e+00   1.3203277e+00
   5.5190000e-06   1.8860759e+00   1.3203277e+00
   5.5195000e-06   1.8860759e+00   1.3203277e+00
   5.5200000e-06   1.8860759e+00   1.3203277e+00
   5.5205000e-06   1.8860759e+00   1.3203277e+00
   5.5210000e-06   1.8860759e+00   1.3203277e+00
   5.5215000e-06   1.8860759e+00   1.3203277e+00
   5.5220000e-06   1.8860759e+00   1.3203277e+00
   5.5225000e-06   1.8860759e+00   1.3203277e+00
   5.5230000e-06   1.8860759e+00   1.3203277e+00
   5.5235000e-06   1.8734177e+00   1.3142912e+00
   5.5240000e-06   1.8607595e+00   1.2982649e+00
   5.5245000e-06   1.8607595e+00   1.2982649e+00
   5.5250000e-06   1.8607595e+00   1.2982649e+00
   5.5255000e-06   1.8607595e+00   1.2982649e+00
   5.5260000e-06   1.8607595e+00   1.2982649e+00
   5.5265000e-06   1.8607595e+00   1.2982649e+00
   5.5270000e-06   1.8607595e+00   1.2982649e+00
   5.5275000e-06   1.8607595e+00   1.2982649e+00
   5.5280000e-06   1.8607595e+00   1.2982649e+00
   5.5285000e-06   1.8607595e+00   1.2982649e+00
   5.5290000e-06   1.8607595e+00   1.2982649e+00
   5.5295000e-06   1.8607595e+00   1.2982649e+00
   5.5300000e-06   1.8607595e+00   1.2982649e+00
   5.5305000e-06   1.8607595e+00   1.2982649e+00
   5.5310000e-06   1.8607595e+00   1.2982649e+00
   5.5315000e-06   1.8607595e+00   1.2982649e+00
   5.5320000e-06   1.8607595e+00   1.2982649e+00
   5.5325000e-06   1.8607595e+00   1.2982649e+00
   5.5330000e-06   1.8607595e+00   1.2982649e+00
   5.5335000e-06   1.8607595e+00   1.2982649e+00
   5.5340000e-06   1.8607595e+00   1.2982649e+00
   5.5345000e-06   1.8607595e+00   1.2982649e+00
   5.5350000e-06   1.8607595e+00   1.2982649e+00
   5.5355000e-06   1.8607595e+00   1.2982649e+00
   5.5360000e-06   1.8607595e+00   1.2982649e+00
   5.5365000e-06   1.8607595e+00   1.2982649e+00
   5.5370000e-06   1.8607595e+00   1.2982649e+00
   5.5375000e-06   1.8607595e+00   1.2982649e+00
   5.5380000e-06   1.8607595e+00   1.2982649e+00
   5.5385000e-06   1.8607595e+00   1.2982649e+00
   5.5390000e-06   1.8607595e+00   1.2982649e+00
   5.5395000e-06   1.8607595e+00   1.2982649e+00
   5.5400000e-06   1.8607595e+00   1.2982649e+00
   5.5405000e-06   1.8607595e+00   1.2982649e+00
   5.5410000e-06   1.8607595e+00   1.2982649e+00
   5.5415000e-06   1.8607595e+00   1.2982649e+00
   5.5420000e-06   1.8607595e+00   1.2982649e+00
   5.5425000e-06   1.8607595e+00   1.2982649e+00
   5.5430000e-06   1.8607595e+00   1.2982649e+00
   5.5435000e-06   1.8607595e+00   1.2982649e+00
   5.5440000e-06   1.8607595e+00   1.2982649e+00
   5.5445000e-06   1.8607595e+00   1.2982649e+00
   5.5450000e-06   1.8607595e+00   1.2982649e+00
   5.5455000e-06   1.8607595e+00   1.2982649e+00
   5.5460000e-06   1.8607595e+00   1.2982649e+00
   5.5465000e-06   1.8607595e+00   1.2982649e+00
   5.5470000e-06   1.8607595e+00   1.2982649e+00
   5.5475000e-06   1.8607595e+00   1.2982649e+00
   5.5480000e-06   1.8607595e+00   1.2982649e+00
   5.5485000e-06   1.8607595e+00   1.2982649e+00
   5.5490000e-06   1.8607595e+00   1.2982649e+00
   5.5495000e-06   1.8607595e+00   1.2982649e+00
   5.5500000e-06   1.8607595e+00   1.2982649e+00
   5.5505000e-06   1.8607595e+00   1.2982649e+00
   5.5510000e-06   1.8607595e+00   1.2982649e+00
   5.5515000e-06   1.8607595e+00   1.2982649e+00
   5.5520000e-06   1.8607595e+00   1.2982649e+00
   5.5525000e-06   1.8607595e+00   1.2982649e+00
   5.5530000e-06   1.8607595e+00   1.2982649e+00
   5.5535000e-06   1.8607595e+00   1.2982649e+00
   5.5540000e-06   1.8607595e+00   1.2982649e+00
   5.5545000e-06   1.8607595e+00   1.2982649e+00
   5.5550000e-06   1.8607595e+00   1.2982649e+00
   5.5555000e-06   1.8607595e+00   1.2982649e+00
   5.5560000e-06   1.8607595e+00   1.2982649e+00
   5.5565000e-06   1.8607595e+00   1.2982649e+00
   5.5570000e-06   1.8607595e+00   1.2982649e+00
   5.5575000e-06   1.8607595e+00   1.2982649e+00
   5.5580000e-06   1.8607595e+00   1.2982649e+00
   5.5585000e-06   1.8607595e+00   1.2982649e+00
   5.5590000e-06   1.8607595e+00   1.2982649e+00
   5.5595000e-06   1.8607595e+00   1.2982649e+00
   5.5600000e-06   1.8607595e+00   1.2982649e+00
   5.5605000e-06   1.8607595e+00   1.2982649e+00
   5.5610000e-06   1.8607595e+00   1.2982649e+00
   5.5615000e-06   1.8607595e+00   1.2982649e+00
   5.5620000e-06   1.8607595e+00   1.2982649e+00
   5.5625000e-06   1.8607595e+00   1.2982649e+00
   5.5630000e-06   1.8607595e+00   1.2982649e+00
   5.5635000e-06   1.8607595e+00   1.2982649e+00
   5.5640000e-06   1.8607595e+00   1.2982649e+00
   5.5645000e-06   1.8607595e+00   1.2982649e+00
   5.5650000e-06   1.8607595e+00   1.2982649e+00
   5.5655000e-06   1.8607595e+00   1.2982649e+00
   5.5660000e-06   1.8607595e+00   1.2982649e+00
   5.5665000e-06   1.8607595e+00   1.2982649e+00
   5.5670000e-06   1.8481013e+00   1.2918741e+00
   5.5675000e-06   1.8481013e+00   1.2918741e+00
   5.5680000e-06   1.8481013e+00   1.2918741e+00
   5.5685000e-06   1.8481013e+00   1.2918741e+00
   5.5690000e-06   1.8481013e+00   1.2918741e+00
   5.5695000e-06   1.8481013e+00   1.2918741e+00
   5.5700000e-06   1.8481013e+00   1.2918741e+00
   5.5705000e-06   1.8481013e+00   1.2918741e+00
   5.5710000e-06   1.8481013e+00   1.2918741e+00
   5.5715000e-06   1.8481013e+00   1.2918741e+00
   5.5720000e-06   1.8481013e+00   1.2918741e+00
   5.5725000e-06   1.8481013e+00   1.2918741e+00
   5.5730000e-06   1.8481013e+00   1.2918741e+00
   5.5735000e-06   1.8481013e+00   1.2918741e+00
   5.5740000e-06   1.8481013e+00   1.2918741e+00
   5.5745000e-06   1.8481013e+00   1.2918741e+00
   5.5750000e-06   1.8481013e+00   1.2918741e+00
   5.5755000e-06   1.8481013e+00   1.2918741e+00
   5.5760000e-06   1.8481013e+00   1.2918741e+00
   5.5765000e-06   1.8481013e+00   1.2918741e+00
   5.5770000e-06   1.8481013e+00   1.2918741e+00
   5.5775000e-06   1.8481013e+00   1.2918741e+00
   5.5780000e-06   1.8481013e+00   1.2918741e+00
   5.5785000e-06   1.8481013e+00   1.2918741e+00
   5.5790000e-06   1.8481013e+00   1.2918741e+00
   5.5795000e-06   1.8481013e+00   1.2918741e+00
   5.5800000e-06   1.8481013e+00   1.2918741e+00
   5.5805000e-06   1.8481013e+00   1.2918741e+00
   5.5810000e-06   1.8481013e+00   1.2918741e+00
   5.5815000e-06   1.8481013e+00   1.2918741e+00
   5.5820000e-06   1.8481013e+00   1.2918741e+00
   5.5825000e-06   1.8481013e+00   1.2918741e+00
   5.5830000e-06   1.8481013e+00   1.2918741e+00
   5.5835000e-06   1.8481013e+00   1.2918741e+00
   5.5840000e-06   1.8481013e+00   1.2918741e+00
   5.5845000e-06   1.8481013e+00   1.2918741e+00
   5.5850000e-06   1.8354430e+00   1.3051219e+00
   5.5855000e-06   1.8354430e+00   1.3051219e+00
   5.5860000e-06   1.8354430e+00   1.3051219e+00
   5.5865000e-06   1.8354430e+00   1.3051219e+00
   5.5870000e-06   1.8354430e+00   1.3051219e+00
   5.5875000e-06   1.8354430e+00   1.3051219e+00
   5.5880000e-06   1.8354430e+00   1.3051219e+00
   5.5885000e-06   1.8354430e+00   1.3051219e+00
   5.5890000e-06   1.8354430e+00   1.3051219e+00
   5.5895000e-06   1.8354430e+00   1.3051219e+00
   5.5900000e-06   1.8354430e+00   1.3051219e+00
   5.5905000e-06   1.8227848e+00   1.3181134e+00
   5.5910000e-06   1.8227848e+00   1.3181134e+00
   5.5915000e-06   1.8227848e+00   1.3181134e+00
   5.5920000e-06   1.8227848e+00   1.3181134e+00
   5.5925000e-06   1.8227848e+00   1.3181134e+00
   5.5930000e-06   1.8227848e+00   1.3181134e+00
   5.5935000e-06   1.8227848e+00   1.3181134e+00
   5.5940000e-06   1.8227848e+00   1.3181134e+00
   5.5945000e-06   1.8227848e+00   1.3181134e+00
   5.5950000e-06   1.8227848e+00   1.3181134e+00
   5.5955000e-06   1.8227848e+00   1.3181134e+00
   5.5960000e-06   1.8227848e+00   1.3181134e+00
   5.5965000e-06   1.8227848e+00   1.3181134e+00
   5.5970000e-06   1.8227848e+00   1.3181134e+00
   5.5975000e-06   1.8227848e+00   1.3181134e+00
   5.5980000e-06   1.8227848e+00   1.3181134e+00
   5.5985000e-06   1.8227848e+00   1.3181134e+00
   5.5990000e-06   1.8227848e+00   1.3181134e+00
   5.5995000e-06   1.8227848e+00   1.3181134e+00
   5.6000000e-06   1.8227848e+00   1.3181134e+00
   5.6005000e-06   1.8227848e+00   1.3181134e+00
   5.6010000e-06   1.8227848e+00   1.3181134e+00
   5.6015000e-06   1.8227848e+00   1.3181134e+00
   5.6020000e-06   1.8227848e+00   1.3181134e+00
   5.6025000e-06   1.8227848e+00   1.3181134e+00
   5.6030000e-06   1.8227848e+00   1.3181134e+00
   5.6035000e-06   1.8227848e+00   1.3181134e+00
   5.6040000e-06   1.8227848e+00   1.3181134e+00
   5.6045000e-06   1.8227848e+00   1.3181134e+00
   5.6050000e-06   1.8227848e+00   1.3181134e+00
   5.6055000e-06   1.8227848e+00   1.3181134e+00
   5.6060000e-06   1.8227848e+00   1.3181134e+00
   5.6065000e-06   1.8101266e+00   1.3211878e+00
   5.6070000e-06   1.8101266e+00   1.3211878e+00
   5.6075000e-06   1.8101266e+00   1.3211878e+00
   5.6080000e-06   1.8101266e+00   1.3211878e+00
   5.6085000e-06   1.8101266e+00   1.3211878e+00
   5.6090000e-06   1.8101266e+00   1.3211878e+00
   5.6095000e-06   1.8101266e+00   1.3211878e+00
   5.6100000e-06   1.8101266e+00   1.3211878e+00
   5.6105000e-06   1.8101266e+00   1.3211878e+00
   5.6110000e-06   1.8101266e+00   1.3211878e+00
   5.6115000e-06   1.8101266e+00   1.3211878e+00
   5.6120000e-06   1.8101266e+00   1.3211878e+00
   5.6125000e-06   1.8101266e+00   1.3211878e+00
   5.6130000e-06   1.8101266e+00   1.3211878e+00
   5.6135000e-06   1.8101266e+00   1.3211878e+00
   5.6140000e-06   1.8101266e+00   1.3211878e+00
   5.6145000e-06   1.8101266e+00   1.3211878e+00
   5.6150000e-06   1.8101266e+00   1.3211878e+00
   5.6155000e-06   1.8101266e+00   1.3211878e+00
   5.6160000e-06   1.8101266e+00   1.3211878e+00
   5.6165000e-06   1.8101266e+00   1.3211878e+00
   5.6170000e-06   1.8101266e+00   1.3211878e+00
   5.6175000e-06   1.8101266e+00   1.3211878e+00
   5.6180000e-06   1.8101266e+00   1.3211878e+00
   5.6185000e-06   1.8101266e+00   1.3211878e+00
   5.6190000e-06   1.8101266e+00   1.3211878e+00
   5.6195000e-06   1.8101266e+00   1.3211878e+00
   5.6200000e-06   1.8101266e+00   1.3211878e+00
   5.6205000e-06   1.8101266e+00   1.3211878e+00
   5.6210000e-06   1.8101266e+00   1.3211878e+00
   5.6215000e-06   1.8101266e+00   1.3211878e+00
   5.6220000e-06   1.8101266e+00   1.3211878e+00
   5.6225000e-06   1.8101266e+00   1.3211878e+00
   5.6230000e-06   1.8101266e+00   1.3211878e+00
   5.6235000e-06   1.8101266e+00   1.3211878e+00
   5.6240000e-06   1.8101266e+00   1.3211878e+00
   5.6245000e-06   1.8101266e+00   1.3211878e+00
   5.6250000e-06   1.8101266e+00   1.3211878e+00
   5.6255000e-06   1.8101266e+00   1.3211878e+00
   5.6260000e-06   1.8101266e+00   1.3211878e+00
   5.6265000e-06   1.8101266e+00   1.3211878e+00
   5.6270000e-06   1.8101266e+00   1.3211878e+00
   5.6275000e-06   1.8101266e+00   1.3211878e+00
   5.6280000e-06   1.8101266e+00   1.3211878e+00
   5.6285000e-06   1.8101266e+00   1.3211878e+00
   5.6290000e-06   1.8101266e+00   1.3211878e+00
   5.6295000e-06   1.8101266e+00   1.3211878e+00
   5.6300000e-06   1.8101266e+00   1.3211878e+00
   5.6305000e-06   1.8101266e+00   1.3211878e+00
   5.6310000e-06   1.8101266e+00   1.3211878e+00
   5.6315000e-06   1.8101266e+00   1.3211878e+00
   5.6320000e-06   1.8101266e+00   1.3211878e+00
   5.6325000e-06   1.8101266e+00   1.3211878e+00
   5.6330000e-06   1.7974684e+00   1.3241325e+00
   5.6335000e-06   1.7974684e+00   1.3241325e+00
   5.6340000e-06   1.7974684e+00   1.3241325e+00
   5.6345000e-06   1.7974684e+00   1.3241325e+00
   5.6350000e-06   1.7974684e+00   1.3241325e+00
   5.6355000e-06   1.7974684e+00   1.3241325e+00
   5.6360000e-06   1.7974684e+00   1.3241325e+00
   5.6365000e-06   1.7848101e+00   1.3269484e+00
   5.6370000e-06   1.7848101e+00   1.3269484e+00
   5.6375000e-06   1.7848101e+00   1.3269484e+00
   5.6380000e-06   1.7848101e+00   1.3269484e+00
   5.6385000e-06   1.7848101e+00   1.3269484e+00
   5.6390000e-06   1.7848101e+00   1.3269484e+00
   5.6395000e-06   1.7848101e+00   1.3269484e+00
   5.6400000e-06   1.7848101e+00   1.3269484e+00
   5.6405000e-06   1.7848101e+00   1.3269484e+00
   5.6410000e-06   1.7848101e+00   1.3269484e+00
   5.6415000e-06   1.7848101e+00   1.3269484e+00
   5.6420000e-06   1.7848101e+00   1.3269484e+00
   5.6425000e-06   1.7848101e+00   1.3269484e+00
   5.6430000e-06   1.7848101e+00   1.3269484e+00
   5.6435000e-06   1.7848101e+00   1.3269484e+00
   5.6440000e-06   1.7848101e+00   1.3269484e+00
   5.6445000e-06   1.7848101e+00   1.3269484e+00
   5.6450000e-06   1.7848101e+00   1.3269484e+00
   5.6455000e-06   1.7848101e+00   1.3269484e+00
   5.6460000e-06   1.7848101e+00   1.3269484e+00
   5.6465000e-06   1.7848101e+00   1.3269484e+00
   5.6470000e-06   1.7848101e+00   1.3269484e+00
   5.6475000e-06   1.7848101e+00   1.3269484e+00
   5.6480000e-06   1.7848101e+00   1.3269484e+00
   5.6485000e-06   1.7848101e+00   1.3269484e+00
   5.6490000e-06   1.7848101e+00   1.3269484e+00
   5.6495000e-06   1.7848101e+00   1.3269484e+00
   5.6500000e-06   1.7848101e+00   1.3269484e+00
   5.6505000e-06   1.7848101e+00   1.3269484e+00
   5.6510000e-06   1.7848101e+00   1.3269484e+00
   5.6515000e-06   1.7848101e+00   1.3269484e+00
   5.6520000e-06   1.7848101e+00   1.3269484e+00
   5.6525000e-06   1.7848101e+00   1.3269484e+00
   5.6530000e-06   1.7848101e+00   1.3269484e+00
   5.6535000e-06   1.7848101e+00   1.3269484e+00
   5.6540000e-06   1.7721519e+00   1.3392436e+00
   5.6545000e-06   1.7721519e+00   1.3392436e+00
   5.6550000e-06   1.7721519e+00   1.3392436e+00
   5.6555000e-06   1.7721519e+00   1.3392436e+00
   5.6560000e-06   1.7721519e+00   1.3392436e+00
   5.6565000e-06   1.7721519e+00   1.3392436e+00
   5.6570000e-06   1.7721519e+00   1.3392436e+00
   5.6575000e-06   1.7721519e+00   1.3392436e+00
   5.6580000e-06   1.7721519e+00   1.3392436e+00
   5.6585000e-06   1.7721519e+00   1.3392436e+00
   5.6590000e-06   1.7721519e+00   1.3392436e+00
   5.6595000e-06   1.7594937e+00   1.3513070e+00
   5.6600000e-06   1.7594937e+00   1.3513070e+00
   5.6605000e-06   1.7594937e+00   1.3513070e+00
   5.6610000e-06   1.7594937e+00   1.3513070e+00
   5.6615000e-06   1.7594937e+00   1.3513070e+00
   5.6620000e-06   1.7594937e+00   1.3513070e+00
   5.6625000e-06   1.7594937e+00   1.3513070e+00
   5.6630000e-06   1.7594937e+00   1.3513070e+00
   5.6635000e-06   1.7594937e+00   1.3513070e+00
   5.6640000e-06   1.7594937e+00   1.3513070e+00
   5.6645000e-06   1.7594937e+00   1.3513070e+00
   5.6650000e-06   1.7594937e+00   1.3513070e+00
   5.6655000e-06   1.7594937e+00   1.3513070e+00
   5.6660000e-06   1.7594937e+00   1.3513070e+00
   5.6665000e-06   1.7594937e+00   1.3513070e+00
   5.6670000e-06   1.7594937e+00   1.3513070e+00
   5.6675000e-06   1.7594937e+00   1.3513070e+00
   5.6680000e-06   1.7594937e+00   1.3513070e+00
   5.6685000e-06   1.7594937e+00   1.3513070e+00
   5.6690000e-06   1.7594937e+00   1.3513070e+00
   5.6695000e-06   1.7594937e+00   1.3513070e+00
   5.6700000e-06   1.7594937e+00   1.3513070e+00
   5.6705000e-06   1.7594937e+00   1.3513070e+00
   5.6710000e-06   1.7594937e+00   1.3513070e+00
   5.6715000e-06   1.7594937e+00   1.3513070e+00
   5.6720000e-06   1.7594937e+00   1.3513070e+00
   5.6725000e-06   1.7594937e+00   1.3513070e+00
   5.6730000e-06   1.7594937e+00   1.3513070e+00
   5.6735000e-06   1.7594937e+00   1.3513070e+00
   5.6740000e-06   1.7594937e+00   1.3513070e+00
   5.6745000e-06   1.7594937e+00   1.3513070e+00
   5.6750000e-06   1.7594937e+00   1.3513070e+00
   5.6755000e-06   1.7594937e+00   1.3513070e+00
   5.6760000e-06   1.7594937e+00   1.3513070e+00
   5.6765000e-06   1.7594937e+00   1.3513070e+00
   5.6770000e-06   1.7594937e+00   1.3513070e+00
   5.6775000e-06   1.7594937e+00   1.3513070e+00
   5.6780000e-06   1.7594937e+00   1.3513070e+00
   5.6785000e-06   1.7594937e+00   1.3513070e+00
   5.6790000e-06   1.7594937e+00   1.3513070e+00
   5.6795000e-06   1.7594937e+00   1.3513070e+00
   5.6800000e-06   1.7594937e+00   1.3513070e+00
   5.6805000e-06   1.7594937e+00   1.3513070e+00
   5.6810000e-06   1.7594937e+00   1.3513070e+00
   5.6815000e-06   1.7594937e+00   1.3513070e+00
   5.6820000e-06   1.7594937e+00   1.3513070e+00
   5.6825000e-06   1.7594937e+00   1.3513070e+00
   5.6830000e-06   1.7468354e+00   1.3537067e+00
   5.6835000e-06   1.7468354e+00   1.3537067e+00
   5.6840000e-06   1.7468354e+00   1.3537067e+00
   5.6845000e-06   1.7468354e+00   1.3537067e+00
   5.6850000e-06   1.7468354e+00   1.3537067e+00
   5.6855000e-06   1.7468354e+00   1.3537067e+00
   5.6860000e-06   1.7468354e+00   1.3537067e+00
   5.6865000e-06   1.7468354e+00   1.3537067e+00
   5.6870000e-06   1.7468354e+00   1.3537067e+00
   5.6875000e-06   1.7468354e+00   1.3537067e+00
   5.6880000e-06   1.7468354e+00   1.3537067e+00
   5.6885000e-06   1.7468354e+00   1.3537067e+00
   5.6890000e-06   1.7468354e+00   1.3537067e+00
   5.6895000e-06   1.7468354e+00   1.3537067e+00
   5.6900000e-06   1.7468354e+00   1.3537067e+00
   5.6905000e-06   1.7468354e+00   1.3537067e+00
   5.6910000e-06   1.7468354e+00   1.3537067e+00
   5.6915000e-06   1.7468354e+00   1.3537067e+00
   5.6920000e-06   1.7468354e+00   1.3537067e+00
   5.6925000e-06   1.7468354e+00   1.3537067e+00
   5.6930000e-06   1.7341772e+00   1.3273152e+00
   5.6935000e-06   1.7341772e+00   1.3273152e+00
   5.6940000e-06   1.7341772e+00   1.3273152e+00
   5.6945000e-06   1.7341772e+00   1.3273152e+00
   5.6950000e-06   1.7341772e+00   1.3273152e+00
   5.6955000e-06   1.7341772e+00   1.3273152e+00
   5.6960000e-06   1.7341772e+00   1.3273152e+00
   5.6965000e-06   1.7341772e+00   1.3273152e+00
   5.6970000e-06   1.7341772e+00   1.3273152e+00
